customer_id,driver_age,region,tenure_years,prior_claims
C100806,43,Montreal,4.0,0
C100807,66,Vancouver,2.8,1
C100808,65,Vancouver,8.1,1
C100809,78,Montreal,2.0,0
C100810,64,Montreal,4.1,0
C100811,31,Calgary,5.0,0
C100812,42,Montreal,1.1,0
C100813,64,Toronto,23.7,1
C100814,61,Ottawa,12.8,0
C100815,39,Calgary,1.2,0
C100816,51,Montreal,1.3,1
C100817,35,Montreal,10.2,0
C100818,25,Toronto,2.2,1
C100819,40,Toronto,0.6,1
C100820,39,Ottawa,7.2,1
C100821,35,Vancouver,6.5,0
C100822,52,Toronto,3.0,0
C100823,38,Toronto,19.9,1
C100824,49,Montreal,1.6,1
C100825,56,Montreal,6.2,1
C100826,90,Vancouver,9.7,0
C100827,40,Montreal,2.1,0
C100828,67,Halifax,0.9,0
C100829,46,Calgary,10.5,2
C100830,47,Halifax,10.0,1
C100831,40,Ottawa,1.6,0
C100832,44,Halifax,6.8,1
C100833,38,Halifax,0.0,0
C100834,62,Montreal,2.2,1
C100835,32,Toronto,2.7,0
C100836,25,Toronto,8.0,1
C100837,34,Vancouver,0.5,0
C100838,33,Calgary,6.9,1
C100839,34,Toronto,0.4,0
C100840,40,Ottawa,3.9,0
C100841,34,Ottawa,1.1,1
C100842,39,Vancouver,0.5,0
C100843,34,Montreal,3.8,0
C100844,49,Toronto,1.5,1
C100845,90,Vancouver,5.7,0
C100846,45,Toronto,2.9,0
C100847,35,Vancouver,2.4,0
C100848,21,Montreal,1.4,0
C100849,88,Toronto,3.5,0
C100850,46,Montreal,0.6,0
C100851,39,Vancouver,0.0,0
C100852,21,Montreal,0.0,0
C100853,40,Halifax,6.4,1
C100854,44,Toronto,9.7,0
C100855,34,Halifax,6.9,0
C100856,26,Toronto,1.0,0
C100857,26,Toronto,0.2,0
C100858,88,Halifax,0.9,0
C100859,43,Calgary,2.3,0
C100860,34,Calgary,5.9,1
C100861,42,Calgary,11.8,0
C100862,41,Montreal,11.2,0
C100863,25,Ottawa,4.0,0
C100864,60,Toronto,0.9,1
C100865,39,Ottawa,2.3,1
C100866,44,Halifax,6.5,0
C100867,75,Ottawa,0.7,0
C100868,26,Calgary,6.4,0
C100869,31,Calgary,7.6,0
C100870,47,Vancouver,7.6,0
C100871,59,Montreal,2.5,1
C100872,33,Ottawa,6.4,0
C100873,34,Calgary,2.7,1
C100874,54,Montreal,17.6,2
C100875,90,Ottawa,7.0,1
C100876,43,Toronto,2.1,0
C100877,31,Ottawa,9.0,0
C100878,28,Ottawa,7.7,1
C100879,40,Toronto,3.2,0
C100880,58,Toronto,5.9,0
C100881,90,Calgary,1.7,0
C100882,37,Toronto,9.7,0
C100883,43,Halifax,5.4,0
C100884,82,Toronto,1.2,3
C100885,47,Toronto,5.4,0
C100886,45,Toronto,3.1,0
C100887,74,Ottawa,9.8,0
C100888,43,Vancouver,3.0,0
C100889,29,Ottawa,2.9,0
C100890,67,Halifax,10.8,1
C100891,24,Vancouver,0.9,0
C100892,62,Toronto,7.3,0
C100893,42,Toronto,12.9,0
C100894,37,Ottawa,3.2,0
C100895,37,Toronto,6.1,1
C100896,40,Halifax,0.6,0
C100897,35,Ottawa,7.6,0
C100898,50,Vancouver,2.8,0
C100899,36,Vancouver,14.7,2
C100900,22,Halifax,6.8,1
C100901,42,Calgary,5.3,1
C100902,22,Calgary,14.2,2
C100903,42,Montreal,4.3,0
C100904,35,Vancouver,4.2,0
C100905,60,Montreal,5.1,0
C100906,38,Halifax,2.3,0
C100907,57,Vancouver,1.3,0
C100908,54,Ottawa,3.7,0
C100909,54,Toronto,2.7,0
C100910,38,Ottawa,0.1,1
C100911,43,Montreal,5.5,0
C100912,49,Calgary,0.9,0
C100913,43,Toronto,3.3,1
C100914,38,Halifax,8.7,0
C100915,30,Calgary,8.8,0
C100916,42,Montreal,1.9,0
C100917,25,Montreal,1.4,1
C100918,22,Montreal,2.7,0
C100919,28,Montreal,6.9,0
C100920,54,Toronto,1.3,0
C100921,46,Montreal,1.8,0
C100922,54,Montreal,1.4,0
C100923,32,Montreal,8.6,1
C100924,63,Calgary,0.5,0
C100925,26,Montreal,0.9,0
C100926,28,Toronto,4.7,1
C100927,63,Ottawa,8.7,1
C100928,44,Montreal,11.7,1
C100929,55,Calgary,0.9,1
C100930,46,Halifax,1.7,0
C100931,34,Ottawa,16.1,0
C100932,27,Vancouver,0.8,0
C100933,23,Vancouver,25.2,0
C100934,85,Ottawa,1.4,2
C100935,24,Ottawa,9.6,1
C100936,73,Toronto,7.1,1
C100937,44,Vancouver,11.6,0
C100938,46,Ottawa,2.4,0
C100939,45,Ottawa,0.6,1
C100940,52,Toronto,13.2,0
C100941,31,Montreal,0.1,1
C100942,21,Vancouver,0.6,0
C100943,34,Toronto,1.5,0
C100944,50,Calgary,7.2,2
C100945,28,Montreal,2.5,0
C100946,64,Montreal,3.2,0
C100947,40,Montreal,1.8,0
C100948,28,Ottawa,2.8,0
C100949,44,Ottawa,1.6,0
C100950,50,Ottawa,7.7,0
C100951,51,Halifax,28.5,0
C100952,19,Halifax,3.5,1
C100953,63,Vancouver,9.0,2
C100954,25,Toronto,1.0,2
C100955,63,Ottawa,4.6,0
C100956,65,Vancouver,0.3,0
C100957,27,Montreal,0.2,1
C100958,29,Halifax,10.2,0
C100959,56,Montreal,7.6,0
C100960,36,Halifax,6.5,0
C100961,70,Vancouver,6.1,1
C100962,78,Toronto,3.6,0
C100963,28,Ottawa,3.5,0
C100964,31,Ottawa,0.6,1
C100965,43,Calgary,0.7,1
C100966,21,Vancouver,2.9,0
C100967,23,Toronto,12.1,0
C100968,30,Toronto,10.5,0
C100969,90,Toronto,2.1,0
C100970,46,Toronto,10.5,0
C100971,33,Montreal,0.3,2
C100972,29,Vancouver,13.4,0
C100973,27,Toronto,7.0,0
C100974,34,Vancouver,0.5,0
C100975,33,Montreal,6.8,0
C100976,38,Toronto,5.4,0
C100977,51,Halifax,1.3,1
C100978,40,Halifax,2.7,0
C100979,57,Ottawa,5.3,0
C100980,37,Toronto,0.4,0
C100981,81,Calgary,1.1,1
C100982,57,Toronto,5.6,0
C100983,46,Vancouver,14.6,0
C100984,51,Halifax,2.3,1
C100985,34,Montreal,1.0,1
C100986,38,Halifax,0.3,1
C100987,37,Calgary,8.8,0
C100988,31,Montreal,1.9,0
C100989,26,Toronto,3.8,0
C100990,52,Ottawa,3.1,1
C100991,61,Montreal,14.3,0
C100992,49,Toronto,2.0,0
C100993,40,Toronto,5.7,2
C100994,90,Halifax,2.0,1
C100995,33,Toronto,1.1,0
C100996,46,Halifax,4.7,1
C100997,65,Calgary,9.8,0
C100998,28,Montreal,0.3,0
C100999,53,Montreal,2.2,0
C101000,84,Ottawa,1.1,0
C101001,42,Montreal,2.8,1
C101002,45,Toronto,7.3,0
C101003,33,Toronto,0.7,1
C101004,50,Ottawa,5.8,0
C101005,31,Calgary,0.9,0
C101006,41,Vancouver,2.8,0
C101007,25,Toronto,5.2,0
C101008,20,Montreal,6.9,0
C101009,35,Ottawa,5.5,2
C101010,35,Toronto,7.5,0
C101011,36,Halifax,1.7,0
C101012,56,Ottawa,4.7,0
C101013,62,Montreal,1.2,0
C101014,47,Ottawa,3.6,0
C101015,54,Calgary,0.2,0
C101016,31,Calgary,1.8,1
C101017,29,Toronto,3.2,0
C101018,51,Halifax,7.6,2
C101019,28,Montreal,0.1,1
C101020,27,Ottawa,3.5,0
C101021,90,Montreal,0.6,0
C101022,43,Montreal,2.8,1
C101023,35,Halifax,14.5,2
C101024,33,Vancouver,7.4,0
C101025,25,Toronto,3.3,1
C101026,47,Ottawa,8.2,0
C101027,37,Toronto,7.4,1
C101028,61,Ottawa,2.0,0
C101029,52,Halifax,1.4,0
C101030,37,Toronto,14.5,2
C101031,22,Vancouver,0.6,0
C101032,43,Halifax,1.1,0
C101033,41,Halifax,1.8,0
C101034,21,Vancouver,6.7,0
C101035,49,Calgary,3.1,0
C101036,28,Vancouver,16.5,0
C101037,63,Toronto,4.3,1
C101038,40,Calgary,18.3,1
C101039,33,Montreal,7.2,0
C101040,45,Montreal,4.1,0
C101041,44,Montreal,12.5,0
C101042,43,Ottawa,5.3,1
C101043,59,Toronto,0.9,1
C101044,46,Toronto,5.4,0
C101045,32,Toronto,5.6,0
C101046,38,Toronto,0.9,0
C101047,72,Halifax,2.8,0
C101048,31,Montreal,4.9,2
C101049,49,Toronto,4.7,1
C101050,60,Halifax,9.1,0
C101051,51,Toronto,18.1,0
C101052,43,Vancouver,4.7,0
C101053,45,Ottawa,4.9,0
C101054,52,Ottawa,9.4,0
C101055,31,Toronto,0.3,1
C101056,41,Calgary,2.4,0
C101057,90,Vancouver,3.0,1
C101058,49,Calgary,26.4,0
C101059,43,Montreal,22.4,1
C101060,36,Ottawa,0.4,1
C101061,31,Vancouver,1.4,0
C101062,46,Calgary,4.4,1
C101063,47,Halifax,0.1,0
C101064,40,Ottawa,2.2,0
C101065,90,Ottawa,17.9,0
C101066,32,Montreal,5.1,1
C101067,30,Toronto,3.2,0
C101068,36,Vancouver,5.0,1
C101069,41,Toronto,7.2,0
C101070,31,Calgary,5.1,0
C101071,46,Calgary,1.9,1
C101072,48,Vancouver,3.5,0
C101073,55,Toronto,5.1,0
C101074,34,Ottawa,2.0,0
C101075,70,Vancouver,0.2,1
C101076,53,Vancouver,6.2,0
C101077,32,Vancouver,1.8,1
C101078,31,Toronto,0.6,0
C101079,37,Calgary,0.5,0
C101080,48,Toronto,8.6,0
C101081,51,Vancouver,6.3,0
C101082,53,Toronto,4.1,0
C101083,90,Toronto,9.1,0
C101084,23,Toronto,7.8,1
C101085,40,Toronto,4.7,0
C101086,90,Halifax,1.1,0
C101087,56,Ottawa,21.8,0
C101088,29,Toronto,10.3,0
C101089,45,Toronto,6.2,0
C101090,39,Ottawa,1.0,0
C101091,39,Toronto,1.9,0
C101092,34,Montreal,0.2,0
C101093,43,Toronto,14.7,0
C101094,64,Vancouver,9.3,1
C101095,35,Halifax,0.5,0
C101096,53,Toronto,7.0,0
C101097,57,Halifax,5.0,0
C101098,69,Ottawa,1.7,0
C101099,30,Halifax,4.7,0
C101100,42,Ottawa,12.7,0
C101101,33,Ottawa,4.5,1
C101102,43,Vancouver,0.8,0
C101103,43,Ottawa,10.2,0
C101104,28,Toronto,3.4,1
C101105,44,Calgary,3.6,0
C101106,90,Vancouver,16.3,0
C101107,51,Toronto,13.8,1
C101108,26,Montreal,1.3,0
C101109,30,Toronto,0.5,0
C101110,41,Montreal,3.9,1
C101111,30,Toronto,1.5,1
C101112,68,Montreal,27.3,0
C101113,26,Montreal,1.6,0
C101114,51,Vancouver,3.2,0
C101115,24,Toronto,0.6,1
C101116,41,Toronto,13.3,0
C101117,29,Montreal,1.5,1
C101118,55,Montreal,3.0,0
C101119,63,Toronto,4.0,0
C101120,48,Halifax,2.7,1
C101121,64,Montreal,5.8,0
C101122,20,Montreal,0.8,0
C101123,44,Vancouver,8.9,0
C101124,50,Ottawa,5.3,0
C101125,53,Montreal,2.0,0
C101126,23,Toronto,1.4,0
C101127,49,Vancouver,4.9,0
C101128,54,Vancouver,19.6,0
C101129,44,Montreal,3.3,1
C101130,27,Halifax,1.1,0
C101131,34,Halifax,0.5,0
C101132,68,Vancouver,4.4,0
C101133,65,Toronto,1.4,0
C101134,50,Vancouver,12.2,0
C101135,55,Halifax,13.3,1
C101136,61,Halifax,0.4,3
C101137,50,Toronto,3.4,0
C101138,67,Toronto,6.7,1
C101139,66,Toronto,1.6,1
C101140,90,Ottawa,3.1,1
C101141,35,Vancouver,4.3,1
C101142,35,Montreal,17.0,0
C101143,19,Montreal,2.7,0
C101144,48,Montreal,0.9,0
C101145,89,Halifax,0.1,1
C101146,69,Montreal,7.3,0
C101147,58,Toronto,0.4,0
C101148,72,Calgary,5.0,1
C101149,51,Vancouver,10.4,1
C101150,37,Calgary,2.1,1
C101151,90,Ottawa,6.3,0
C101152,49,Toronto,9.2,0
C101153,65,Toronto,5.4,0
C101154,20,Toronto,0.8,0
C101155,21,Calgary,3.8,0
C101156,45,Halifax,14.5,1
C101157,30,Montreal,13.3,0
C101158,46,Ottawa,3.5,0
C101159,35,Calgary,10.8,0
C101160,90,Halifax,2.2,0
C101161,63,Montreal,5.4,0
C101162,75,Toronto,1.6,1
C101163,22,Ottawa,2.2,0
C101164,58,Ottawa,1.8,0
C101165,39,Calgary,4.3,0
C101166,75,Ottawa,2.2,0
C101167,54,Montreal,3.0,0
C101168,41,Calgary,5.5,0
C101169,27,Montreal,0.1,1
C101170,44,Montreal,7.1,0
C101171,67,Toronto,1.4,0
C101172,77,Toronto,10.9,0
C101173,37,Toronto,8.7,0
C101174,90,Calgary,0.6,0
C101175,65,Ottawa,1.2,0
C101176,30,Montreal,7.8,0
C101177,28,Montreal,1.0,0
C101178,40,Toronto,0.2,0
C101179,37,Montreal,2.6,0
C101180,51,Montreal,0.5,0
C101181,43,Vancouver,1.2,1
C101182,38,Halifax,1.6,1
C101183,25,Vancouver,6.3,1
C101184,55,Calgary,2.6,1
C101185,24,Calgary,1.2,0
C101186,65,Toronto,4.6,0
C101187,22,Montreal,2.1,0
C101188,24,Toronto,8.3,0
C101189,30,Montreal,10.1,1
C101190,35,Halifax,1.2,0
C101191,33,Vancouver,0.4,0
C101192,35,Montreal,1.4,1
C101193,47,Toronto,6.0,0
C101194,30,Montreal,8.6,0
C101195,47,Halifax,10.3,2
C101196,20,Montreal,10.1,0
C101197,30,Calgary,2.7,0
C101198,24,Toronto,2.9,1
C101199,65,Toronto,9.4,0
C101200,32,Montreal,1.7,0
C101201,53,Halifax,12.9,0
C101202,23,Toronto,2.5,1
C101203,77,Calgary,1.0,0
C101204,44,Toronto,6.1,0
C101205,42,Vancouver,2.9,2
C101206,25,Vancouver,5.1,0
C101207,29,Vancouver,1.6,0
C101208,38,Montreal,0.6,1
C101209,29,Toronto,6.4,0
C101210,62,Halifax,3.3,0
C101211,43,Vancouver,3.8,1
C101212,29,Toronto,1.7,0
C101213,58,Montreal,1.5,0
C101214,36,Toronto,7.9,0
C101215,57,Montreal,9.6,1
C101216,34,Montreal,0.4,1
C101217,52,Toronto,4.3,0
C101218,36,Montreal,0.2,0
C101219,62,Vancouver,1.2,0
C101220,23,Halifax,5.6,0
C101221,27,Calgary,4.1,0
C101222,39,Vancouver,0.5,0
C101223,32,Ottawa,2.0,1
C101224,35,Montreal,1.2,0
C101225,54,Calgary,5.5,0
C101226,35,Toronto,14.2,0
C101227,48,Toronto,4.7,0
C101228,30,Vancouver,6.4,0
C101229,22,Toronto,0.3,0
C101230,56,Calgary,5.2,1
C101231,85,Vancouver,2.6,0
C101232,46,Toronto,1.4,0
C101233,40,Montreal,0.3,0
C101234,44,Vancouver,0.7,0
C101235,72,Calgary,0.6,1
C101236,46,Ottawa,2.1,0
C101237,58,Montreal,0.3,0
C101238,57,Ottawa,13.0,1
C101239,64,Montreal,4.8,0
C101240,40,Toronto,5.4,0
C101241,34,Vancouver,0.8,0
C101242,52,Toronto,2.6,1
C101243,62,Toronto,1.9,0
C101244,67,Toronto,1.3,0
C101245,76,Ottawa,2.5,0
C101246,60,Halifax,9.8,0
C101247,33,Halifax,9.1,0
C101248,46,Montreal,23.7,0
C101249,44,Montreal,0.3,0
C101250,42,Ottawa,2.3,2
C101251,52,Montreal,1.2,0
C101252,39,Montreal,4.7,2
C101253,39,Toronto,2.4,0
C101254,88,Vancouver,9.5,0
C101255,41,Calgary,9.5,1
C101256,64,Montreal,4.2,0
C101257,66,Toronto,0.9,1
C101258,46,Calgary,0.2,0
C101259,39,Vancouver,0.6,1
C101260,30,Toronto,9.6,0
C101261,24,Montreal,4.8,0
C101262,54,Halifax,2.2,0
C101263,49,Vancouver,4.0,0
C101264,57,Vancouver,2.2,0
C101265,35,Vancouver,3.4,0
C101266,90,Halifax,1.5,0
C101267,51,Montreal,2.4,0
C101268,40,Montreal,1.5,1
C101269,22,Montreal,0.4,1
C101270,36,Ottawa,0.0,0
C101271,58,Toronto,3.3,0
C101272,75,Toronto,5.6,1
C101273,43,Toronto,0.6,0
C101274,81,Vancouver,3.9,0
C101275,30,Calgary,15.5,0
C101276,50,Montreal,2.1,0
C101277,50,Montreal,1.8,0
C101278,54,Calgary,0.1,0
C101279,45,Toronto,3.4,3
C101280,49,Calgary,1.9,0
C101281,29,Toronto,0.3,0
C101282,72,Halifax,15.0,1
C101283,61,Montreal,7.7,0
C101284,48,Calgary,2.5,0
C101285,62,Toronto,4.4,0
C101286,73,Toronto,11.9,0
C101287,53,Calgary,0.5,0
C101288,90,Vancouver,1.1,0
C101289,55,Ottawa,6.8,0
C101290,31,Vancouver,2.1,0
C101291,47,Vancouver,3.9,0
C101292,63,Ottawa,3.4,3
C101293,73,Montreal,1.6,0
C101294,45,Halifax,0.7,0
C101295,30,Montreal,3.9,0
C101296,39,Montreal,0.3,0
C101297,26,Ottawa,10.3,1
C101298,58,Toronto,0.6,1
C101299,36,Toronto,1.6,0
C101300,32,Toronto,3.6,1
C101301,60,Vancouver,1.5,0
C101302,80,Vancouver,1.2,0
C101303,32,Toronto,0.7,0
C101304,45,Toronto,0.3,0
C101305,39,Montreal,0.4,1
C101306,74,Montreal,6.4,1
C101307,41,Toronto,2.0,1
C101308,29,Toronto,4.7,1
C101309,42,Ottawa,13.0,1
C101310,67,Calgary,9.9,0
C101311,39,Montreal,0.7,0
C101312,34,Montreal,14.6,3
C101313,40,Toronto,4.7,0
C101314,29,Montreal,15.9,0
C101315,39,Montreal,9.0,1
C101316,34,Halifax,6.3,0
C101317,90,Calgary,20.4,1
C101318,22,Montreal,9.4,0
C101319,31,Toronto,1.1,1
C101320,34,Calgary,14.0,0
C101321,30,Halifax,9.4,2
C101322,50,Toronto,0.5,0
C101323,32,Ottawa,0.7,0
C101324,25,Toronto,8.6,0
C101325,44,Calgary,0.8,0
C101326,38,Toronto,4.4,0
C101327,33,Vancouver,0.3,0
C101328,73,Toronto,0.1,0
C101329,51,Vancouver,6.8,1
C101330,48,Vancouver,3.2,0
C101331,51,Vancouver,2.7,1
C101332,50,Calgary,0.9,1
C101333,38,Toronto,3.0,1
C101334,32,Calgary,1.0,1
C101335,44,Toronto,13.0,0
C101336,38,Calgary,0.6,0
C101337,22,Toronto,3.9,1
C101338,29,Montreal,5.0,0
C101339,36,Montreal,3.5,0
C101340,61,Halifax,0.2,0
C101341,44,Vancouver,6.4,0
C101342,30,Toronto,0.1,0
C101343,28,Calgary,12.2,1
C101344,67,Toronto,2.6,2
C101345,39,Montreal,4.8,0
C101346,19,Montreal,2.5,2
C101347,40,Ottawa,1.4,0
C101348,55,Halifax,7.0,0
C101349,28,Halifax,2.4,0
C101350,43,Toronto,3.2,0
C101351,45,Toronto,12.0,0
C101352,28,Ottawa,0.7,0
C101353,69,Montreal,19.3,0
C101354,45,Vancouver,3.1,0
C101355,36,Halifax,1.3,1
C101356,39,Toronto,7.4,0
C101357,27,Montreal,11.5,2
C101358,26,Ottawa,1.0,0
C101359,35,Calgary,0.8,0
C101360,36,Halifax,16.3,1
C101361,38,Vancouver,1.8,0
C101362,72,Montreal,6.3,0
C101363,54,Ottawa,7.5,2
C101364,23,Calgary,0.0,0
C101365,66,Halifax,7.2,1
C101366,35,Montreal,0.8,2
C101367,56,Vancouver,3.5,0
C101368,36,Montreal,2.7,1
C101369,44,Montreal,5.7,0
C101370,27,Halifax,4.5,0
C101371,48,Halifax,20.4,0
C101372,59,Vancouver,3.7,0
C101373,24,Halifax,10.0,1
C101374,59,Montreal,2.0,0
C101375,32,Ottawa,3.7,0
C101376,83,Vancouver,1.1,0
C101377,57,Calgary,0.3,1
C101378,52,Calgary,1.9,1
C101379,39,Vancouver,3.9,0
C101380,90,Ottawa,11.4,0
C101381,35,Montreal,2.7,1
C101382,29,Ottawa,0.4,1
C101383,33,Toronto,0.4,2
C101384,64,Toronto,1.3,0
C101385,43,Calgary,2.3,0
C101386,41,Calgary,2.8,0
C101387,35,Halifax,0.0,0
C101388,40,Montreal,3.5,1
C101389,34,Toronto,13.7,0
C101390,55,Vancouver,6.1,0
C101391,38,Ottawa,2.4,0
C101392,33,Halifax,2.3,0
C101393,61,Ottawa,1.8,1
C101394,29,Vancouver,3.3,0
C101395,44,Ottawa,0.8,0
C101396,22,Toronto,1.8,0
C101397,26,Halifax,13.7,0
C101398,36,Vancouver,4.0,0
C101399,34,Montreal,0.3,0
C101400,34,Vancouver,0.1,0
C101401,57,Ottawa,1.1,1
C101402,58,Toronto,1.5,1
C101403,47,Toronto,0.4,0
C101404,29,Calgary,0.6,0
C101405,40,Halifax,1.2,0
C101406,89,Vancouver,0.5,1
C101407,90,Toronto,1.5,0
C101408,61,Calgary,3.6,1
C101409,29,Toronto,5.8,0
C101410,40,Montreal,1.5,1
C101411,46,Toronto,4.0,1
C101412,43,Vancouver,4.3,2
C101413,64,Montreal,1.1,1
C101414,56,Toronto,8.5,1
C101415,29,Montreal,4.9,0
C101416,33,Calgary,1.3,0
C101417,61,Montreal,6.7,0
C101418,73,Toronto,7.1,0
C101419,46,Vancouver,0.7,0
C101420,78,Calgary,0.3,0
C101421,44,Ottawa,4.4,2
C101422,30,Montreal,15.8,0
C101423,54,Calgary,6.8,0
C101424,90,Ottawa,9.1,3
C101425,27,Calgary,11.6,0
C101426,76,Vancouver,0.4,0
C101427,52,Toronto,2.4,0
C101428,32,Montreal,2.1,0
C101429,22,Montreal,4.1,0
C101430,21,Montreal,2.4,0
C101431,34,Halifax,0.2,1
C101432,49,Toronto,1.0,0
C101433,59,Vancouver,0.6,1
C101434,65,Halifax,7.7,0
C101435,47,Vancouver,2.2,0
C101436,44,Toronto,2.4,0
C101437,37,Halifax,3.4,0
C101438,49,Montreal,5.0,0
C101439,33,Toronto,7.5,0
C101440,27,Montreal,2.3,0
C101441,43,Toronto,10.1,0
C101442,57,Ottawa,1.6,1
C101443,26,Toronto,2.3,0
C101444,34,Ottawa,1.9,0
C101445,43,Toronto,0.1,0
C101446,42,Halifax,7.0,0
C101447,52,Toronto,3.5,0
C101448,87,Halifax,0.0,1
C101449,21,Toronto,14.5,2
C101450,89,Ottawa,2.6,0
C101451,85,Ottawa,2.0,0
C101452,60,Vancouver,1.3,0
C101453,46,Toronto,5.2,0
C101454,33,Vancouver,5.4,0
C101455,60,Vancouver,2.7,1
C101456,47,Vancouver,4.4,2
C101457,37,Vancouver,2.2,0
C101458,59,Halifax,0.8,0
C101459,63,Halifax,3.7,0
C101460,73,Vancouver,6.8,2
C101461,32,Toronto,3.4,0
C101462,69,Toronto,1.6,1
C101463,37,Calgary,2.2,1
C101464,46,Halifax,3.8,0
C101465,49,Montreal,25.5,0
C101466,66,Toronto,0.2,0
C101467,56,Montreal,1.8,0
C101468,37,Montreal,1.6,0
C101469,21,Halifax,3.4,0
C101470,52,Calgary,2.5,1
C101471,45,Toronto,3.3,1
C101472,27,Montreal,4.3,0
C101473,47,Toronto,6.1,0
C101474,42,Calgary,8.8,1
C101475,73,Calgary,16.6,0
C101476,90,Toronto,2.5,1
C101477,63,Montreal,0.2,1
C101478,41,Halifax,3.2,0
C101479,44,Ottawa,4.9,0
C101480,31,Vancouver,0.4,2
C101481,33,Vancouver,0.4,2
C101482,40,Halifax,9.5,1
C101483,39,Calgary,1.0,0
C101484,26,Halifax,3.2,2
C101485,73,Toronto,0.6,0
C101486,78,Toronto,4.0,0
C101487,72,Toronto,2.6,0
C101488,79,Ottawa,13.6,0
C101489,90,Calgary,4.3,0
C101490,31,Toronto,6.6,0
C101491,90,Halifax,10.5,0
C101492,37,Halifax,0.8,1
C101493,55,Toronto,2.6,0
C101494,25,Calgary,14.4,0
C101495,35,Calgary,6.0,1
C101496,63,Toronto,4.3,0
C101497,56,Calgary,4.1,0
C101498,37,Toronto,9.3,1
C101499,44,Halifax,1.4,3
C101500,34,Ottawa,4.8,2
C101501,63,Halifax,7.8,1
C101502,75,Calgary,2.1,0
C101503,31,Toronto,9.4,0
C101504,42,Montreal,17.0,1
C101505,26,Calgary,3.5,0
C101506,47,Montreal,0.9,0
C101507,52,Calgary,4.4,0
C101508,48,Montreal,1.9,0
C101509,51,Toronto,4.7,0
C101510,40,Vancouver,7.0,0
C101511,41,Calgary,25.7,2
C101512,40,Vancouver,0.5,0
C101513,35,Calgary,9.3,0
C101514,36,Montreal,4.6,0
C101515,51,Ottawa,10.2,1
C101516,73,Calgary,5.2,0
C101517,30,Vancouver,5.8,1
C101518,41,Montreal,2.3,1
C101519,28,Vancouver,7.4,1
C101520,35,Toronto,7.5,0
C101521,37,Calgary,2.3,0
C101522,45,Toronto,6.2,1
C101523,45,Ottawa,5.5,1
C101524,42,Ottawa,5.5,0
C101525,50,Vancouver,3.3,1
C101526,31,Ottawa,0.4,0
C101527,45,Calgary,1.4,0
C101528,57,Toronto,18.9,1
C101529,30,Calgary,3.4,0
C101530,23,Halifax,14.9,0
C101531,63,Toronto,3.5,0
C101532,28,Toronto,4.8,0
C101533,34,Vancouver,2.5,2
C101534,56,Montreal,4.0,0
C101535,30,Vancouver,11.8,0
C101536,61,Vancouver,5.7,0
C101537,33,Ottawa,6.1,1
C101538,31,Toronto,7.5,0
C101539,28,Montreal,0.9,0
C101540,33,Ottawa,0.1,0
C101541,53,Montreal,4.7,1
C101542,34,Vancouver,10.8,0
C101543,63,Toronto,1.6,0
C101544,43,Toronto,21.6,0
C101545,44,Montreal,1.9,3
C101546,31,Montreal,0.4,1
C101547,67,Calgary,1.1,0
C101548,57,Vancouver,13.4,0
C101549,56,Halifax,1.2,0
C101550,39,Ottawa,0.2,0
C101551,27,Toronto,1.2,1
C101552,45,Toronto,1.4,0
C101553,52,Ottawa,5.2,0
C101554,52,Montreal,2.6,1
C101555,49,Montreal,13.6,1
C101556,48,Toronto,11.2,1
C101557,33,Calgary,3.0,0
C101558,33,Montreal,8.8,0
C101559,28,Toronto,10.1,0
C101560,64,Vancouver,3.4,0
C101561,90,Calgary,0.3,0
C101562,90,Montreal,3.0,0
C101563,46,Calgary,0.2,1
C101564,48,Montreal,16.3,0
C101565,40,Montreal,3.0,0
C101566,46,Montreal,4.9,1
C101567,30,Toronto,9.5,0
C101568,40,Montreal,7.1,1
C101569,31,Ottawa,0.0,0
C101570,38,Toronto,4.3,0
C101571,32,Halifax,2.4,1
C101572,52,Toronto,18.6,0
C101573,55,Montreal,7.2,2
C101574,48,Vancouver,0.2,0
C101575,33,Ottawa,3.7,0
C101576,27,Toronto,2.2,1
C101577,55,Toronto,4.5,0
C101578,42,Vancouver,0.5,1
C101579,23,Montreal,2.5,0
C101580,45,Calgary,2.7,1
C101581,49,Ottawa,9.8,1
C101582,25,Toronto,1.7,0
C101583,52,Ottawa,2.0,0
C101584,26,Toronto,6.5,0
C101585,32,Halifax,13.8,0
C101586,26,Halifax,2.8,0
C101587,31,Calgary,6.0,0
C101588,27,Halifax,1.6,0
C101589,63,Ottawa,2.2,0
C101590,39,Toronto,9.6,1
C101591,36,Toronto,3.6,0
C101592,66,Toronto,1.4,0
C101593,65,Montreal,2.5,0
C101594,37,Vancouver,6.3,1
C101595,47,Vancouver,0.0,0
C101596,34,Calgary,2.5,0
C101597,41,Montreal,14.8,0
C101598,29,Toronto,7.2,0
C101599,50,Toronto,8.7,0
C101600,67,Halifax,0.1,0
C101601,62,Montreal,4.0,0
C101602,43,Montreal,11.0,0
C101603,23,Toronto,6.1,1
C101604,33,Halifax,0.5,1
C101605,41,Toronto,11.8,1
C101606,26,Calgary,4.7,0
C101607,25,Toronto,0.6,0
C101608,76,Toronto,15.6,0
C101609,59,Calgary,33.9,0
C101610,52,Vancouver,0.9,0
C101611,56,Calgary,4.3,0
C101612,28,Toronto,2.7,0
C101613,31,Halifax,2.9,1
